"Format,""AIM CSV File"""
"Venue,""Mariembourg"""
"Vehicle,""None"""
"User,""Rene"""
"Data Source,""AIM Data Logger"""
"Comment,"""""
"Date,""03/31/19"""
"Time,""12:29:53"""
"Sample Rate,""10"""
"Duration,""62.725"""
"Segment,""Lap 5 - 1:02.725"""

"Time,""Distance"",""RPM"",""GPS_Speed"",""GPS_LatAcc"",""GPS_LonAcc"",""GPS_Slope"",""GPS_Heading"",""GPS_Gyro"",""GPS_Altitude"","
"Time,""Distance"",""RPM"",""GPS_Speed"",""GPS_LatAcc"",""GPS_LonAcc"",""GPS_Slope"",""GPS_Heading"",""GPS_Gyro"",""GPS_Altitude"","
"sec,""km"",""rpm"",""km/h"",""g"",""g"",""deg"",""deg"",""deg/s"",""m"","
","""",""1"",""2"",""3"",""4"",""5"",""6"",""7"",""8"","

6.200,0.157,12620.289063,87.704002,0.014671,0.127694,-0.637038,-124.211105,0.250174,159.947296
6.300,0.159,12680.140625,88.104004,0.006641,0.119766,-0.615380,-123.954414,0.130082,159.917145
6.400,0.162,12733.053711,88.504005,0.014327,0.116821,-0.578023,-123.803383,0.349639,159.882187
6.500,0.164,12792.458984,88.930000,0.012555,0.119014,-0.535166,-123.720657,0.274926,159.852722
6.600,0.167,12852.257813,89.404007,0.011689,0.116719,-0.505258,-123.657394,0.242840,159.826675
6.700,0.169,12906.167969,89.778000,0.018087,0.110537,-0.485090,-123.571220,0.398226,159.805496
6.800,0.172,12964.322266,90.104004,0.025875,0.108039,-0.446014,-123.462135,0.580656,159.788452
6.900,0.174,13022.135742,90.504005,0.035231,0.109645,-0.372790,-123.327148,0.766753,159.776672
7.000,0.177,13079.834961,90.904007,0.057882,0.112692,-0.294295,-123.151825,1.269580,159.769211
7.100,0.179,13138.959961,91.330002,0.094541,0.117981,-0.235509,-122.922188,2.100598,159.756577
7.200,0.182,13196.404297,91.804001,0.126509,0.124635,-0.179932,-122.646706,2.811524,159.735672
7.300,0.184,13250.666016,92.229996,0.140950,0.127299,-0.145555,-122.328369,3.084711,159.713806
7.400,0.187,13304.725586,92.704002,0.158936,0.127159,-0.118626,-121.978630,3.406942,159.714157
7.500,0.190,13356.458008,93.104004,0.204887,0.128931,-0.108427,-121.602997,4.380054,159.712738
7.600,0.192,13418.662109,93.529999,0.260219,0.118364,-0.082529,-121.175117,5.560347,159.715454
7.700,0.195,13464.743164,93.952003,0.276381,0.029049,-0.040704,-120.638138,5.881661,159.718887
7.800,0.197,13156.474609,93.839996,0.231157,-0.206786,0.007425,-119.951279,4.810001,159.724503
7.900,0.200,11174.172852,92.501999,0.185448,-0.517786,0.013155,-119.043716,3.786011,159.721237
8.000,0.202,10023.060547,90.071999,0.235402,-0.711889,0.006967,-117.892067,5.004807,159.719238
8.100,0.205,10627.147461,87.402000,0.411328,-0.705312,-0.039099,-116.456932,9.322159,159.720810
8.200,0.207,11706.692383,85.206001,0.664855,-0.591308,-0.106594,-114.746765,15.687032,159.718658
8.300,0.209,11567.734375,83.384003,0.929879,-0.499699,-0.177870,-112.743706,22.413097,159.717651
8.400,0.212,11230.585938,81.758003,1.170622,-0.467489,-0.229665,-110.376015,28.723883,159.720016
8.500,0.214,10900.261719,80.057999,1.333904,-0.466444,-0.307358,-107.587311,33.264000,159.720947
8.600,0.216,10837.348633,78.358002,1.383959,-0.451836,-0.413470,-104.406937,35.073174,159.710739
8.700,0.218,10897.128906,76.762001,1.365298,-0.416592,-0.528061,-100.909142,34.958580,159.688004
8.800,0.220,10766.175781,75.487999,1.420694,-0.386944,-0.633715,-97.538544,36.889679,159.663910
8.900,0.222,10528.870117,74.236000,1.591051,-0.373637,-0.713929,-94.709969,42.342861,159.642136
9.000,0.224,10409.718750,72.862007,1.713557,-0.334785,-0.789674,-90.721268,46.533245,159.617004
9.100,0.226,10416.192383,71.718002,1.667810,-0.286170,-0.828864,-86.634926,45.443707,159.580811
9.200,0.228,10334.591797,70.888000,1.562333,-0.291397,-0.786809,-82.422089,42.637135,159.540604
9.300,0.230,10119.718750,69.662003,1.503827,-0.361005,-0.699147,-78.036903,41.599392,159.498627
