"Format","AIM CSV File"
"Venue","Mariembourg"
"Vehicle","Charlotte 32mm"
"User","Sven"
"Data Source","AIM Data Logger"
"Comment",""
"Date","10/11/08"
"Time","12:27:46"
"Sample Rate","10"
"Duration","54.290"
"Segment","Lap 4 - 0:54.290"

"Time","Distance","Toeren","Snelheid","Acc_1",
"Time","Distance","Toeren","Snelheid","Acc_1",
"sec","km","rpm","km/h","g",
"","","1","2","3",

17.500,0.517,13683.440430,87.304001,2.303483
17.600,0.519,13226.599609,84.547997,2.430359
17.700,0.521,12879.480469,82.000000,2.317251
17.800,0.524,12649.040039,80.731995,2.203499
17.900,0.526,12243.719727,78.311996,2.244445
18.000,0.528,11953.519531,76.327995,2.435000
18.100,0.530,11730.919922,74.427994,2.644075
18.200,0.532,11943.480469,73.584000,2.681118
18.300,0.534,11663.599609,73.587997,2.423352
18.400,0.536,11779.400391,73.687996,1.947922
18.500,0.538,11741.160156,74.139999,1.504702
18.600,0.540,11841.240234,75.256004,1.316991
18.700,0.542,11914.080078,75.487999,1.419186
18.800,0.544,11898.240234,75.236000,1.683517
18.900,0.547,11885.320313,75.728004,1.951320
19.000,0.549,11978.160156,75.888000,2.122241
19.100,0.551,12091.320313,76.252007,2.182919
19.200,0.553,12222.919922,77.356003,2.208685
19.300,0.555,12267.160156,77.587997,2.308574
19.400,0.557,12321.160156,78.216003,2.509351
19.500,0.559,12364.080078,78.563995,2.697816
19.600,0.562,12349.639648,78.336006,2.726928
19.700,0.564,12435.879883,78.740005,2.587561
19.800,0.566,12454.160156,78.975998,2.429632
19.900,0.568,12600.200195,80.144005,2.386314
20.000,0.570,12768.719727,80.388000,2.416065
20.100,0.573,12912.200195,81.895996,2.375117
20.200,0.575,12995.000000,82.452003,2.235755
20.300,0.577,13111.360352,83.028000,2.146595
20.400,0.580,13295.839844,84.244003,2.218177
20.500,0.582,13489.719727,85.543999,2.318048
20.600,0.584,13506.839844,86.271996,2.212563
20.700,0.587,13726.000000,86.921997,1.922844
20.800,0.589,13900.320313,88.144005,1.774627
20.900,0.592,13981.599609,88.740005,1.964103
21.000,0.594,13865.919922,88.316002,2.185620
21.100,0.597,11799.480469,87.765999,1.921571
21.200,0.599,11493.599609,88.931999,1.138549
21.300,0.602,11620.240234,90.068001,0.483155
21.400,0.604,11825.440430,91.519997,0.617358
21.500,0.607,11994.440430,92.844002,1.443886
21.600,0.610,13368.320313,104.175995,2.162816
21.700,0.612,12579.719727,97.251999,2.091460
21.800,0.615,12614.200195,97.332001,1.288606
21.900,0.618,12765.480469,98.995995,0.351891
22.000,0.621,13061.959961,100.783997,-0.233626
22.100,0.623,13243.440430,102.584000,-0.430094
22.200,0.626,13417.000000,103.680000,-0.449241
22.300,0.629,13559.440430,105.031998,-0.425468
22.400,0.632,13627.040039,105.639999,-0.338507
22.500,0.635,12878.959961,102.619995,-0.154741
22.600,0.638,12272.639648,98.416000,0.050350
22.700,0.640,12088.719727,94.380005,0.120360
22.800,0.643,13306.759766,87.300003,-0.042748
22.900,0.645,13635.160156,86.663994,-0.367305
23.000,0.648,13223.160156,84.588005,-0.662025
23.100,0.650,12864.799805,82.100006,-0.801651
23.200,0.652,12370.799805,78.984001,-0.836470
23.300,0.654,12019.480469,76.487999,-0.886482
23.400,0.656,11676.400391,74.704002,-0.977639
23.500,0.658,11260.120117,71.947998,-1.060237
23.600,0.660,10879.000000,69.223999,-1.153578
23.700,0.662,10746.879883,68.283997,-1.344326
23.800,0.664,10943.559570,67.056000,-1.603318
23.900,0.666,10583.919922,66.459999,-1.716137
24.000,0.668,10547.719727,66.840004,-1.496123
24.100,0.669,10545.599609,66.547997,-1.027393
24.200,0.671,10721.000000,67.907997,-0.612664
24.300,0.673,10696.599609,67.836006,-0.489924
24.400,0.675,10790.320313,68.240005,-0.654846
24.500,0.677,10862.080078,68.916000,-0.926987
24.600,0.679,10987.919922,68.736000,-1.096464
24.700,0.681,11180.879883,70.899994,-1.014041
24.800,0.683,11069.480469,70.143997,-0.664537
24.900,0.685,11295.639648,71.232002,-0.221686
25.000,0.687,11522.599609,72.720001,0.046819
25.100,0.689,11771.639648,74.484001,0.016129
25.200,0.691,12060.719727,76.195999,-0.180548
25.300,0.693,12191.040039,77.103996,-0.324244
25.400,0.695,12437.200195,78.344002,-0.352062
25.500,0.698,12674.040039,80.172005,-0.359338
25.600,0.700,12854.240234,81.192001,-0.401732
25.700,0.702,12903.160156,81.828003,-0.390994
25.800,0.704,13007.320313,82.340004,-0.197547
25.900,0.707,13150.360352,83.368004,0.200169
26.000,0.709,13380.959961,84.644005,0.672602
26.100,0.711,13368.639648,85.856003,1.009820
26.200,0.714,12050.919922,88.288002,1.065486
26.300,0.716,11646.719727,89.744003,0.897163
26.400,0.719,11724.240234,90.779999,0.749651
26.500,0.722,11994.200195,92.923996,0.830198
26.600,0.724,12166.280273,94.256004,1.102246
26.700,0.727,12361.879883,95.984001,1.351265
26.800,0.730,12634.160156,97.872002,1.417568
26.900,0.732,12828.160156,99.332001,1.280292
